FMID,MarketName,street,city,County,State,zip,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1010069,historic plainfield Farmers Market,"corner routr 59 &  Fort Beggs Drive  , Plainfield Plaza ",plainfield,Will,Illinois,60544,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,07/08/2016 01:15
1018139,Historic Valley Junction Farmers Market,"5th Street, Valley Junction",West Des Moines,Polk,Iowa,50265,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,08/01/2018 11:22
1000634,Historic West Main Street Farmers Market,1936 West Main Street,Fort Wayne,Allen,Indiana,46808,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,3/24/2015 11:32
1000407,Hitching Lot Farmers Market,2nd Avenue North,Columbus,Lowndes,Mississippi,39701,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1006950,Ho'oulu Community Farmers Market,Keauhou Beach Resort Royal Gardens,Kailua-Kona,Hawaii County,Hawaii,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1006400,Hobart Farmers Market,Courthouse Square,Hobart,Kiowa,Oklahoma,73651,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1002429,Hobart Farmers' Market,101 Maple Avenue,Hobart,Delaware,New York,13788,N,Y,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,3/14/2014 11:10
1002121,Hobart Summer Market on the Lake,Festival Park - 111 E. Old Ridge Road,Hobart,Lake,Indiana,46342,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,3/19/2015 11:16
1003307,Hoboken Uptown Farmers' Market,Hudson St between 13th and 14th Sts,Hoboken,Hudson,New Jersey,7030,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,6/28/2016 10:00
1007329,Hocking Hills Farmers Market,26820 U.S. Rt. 33,Rockbridge,Hocking,Ohio,43149,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1000839,Hodag Farmers' Market,Pioneer Park 600-1000 Oneida Ave,Rhinelander,Oneida,Wisconsin,54501,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 13 2010  3:12PM
1008679,Hogensburg Farmers' Market,Cook Rd,Hogansburg,St. Lawrence,New York,,N,Y,Y,Y,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/2013 15:29
1009347,Hoke County Farmers Market ,240 N. Main Street,Raeford,Hoke,North Carolina,28376,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1018707,Holbrook Farmers Market,231 Union St,Holbrook ,Norfolk,Massachusetts,2343,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,7/18/2017 16:19
1006919,Holden,"Damon House Lot, Corner of Rt. 31 and 122 A",Holden,Worcester,Massachusetts,1531,N,N,N,N,N,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/29/2012 12:15
1008026,Holden,Shrewsbury and Wachusett Streets,New Braintree,Worcester,Massachusetts,1531,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/29/2012 12:15
1008980,Holden MO Farmer's Market,101 S Market St.,Holden,Johnson,Missouri,64040,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,Y,8/16/2018 10:19
1000943,Holdrege Area Farmers Market,Phelps County Courthouse lawn,Holdrege,Phelps,Nebraska,68982,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007311,Holiday Island Farmers Market,2 Holiday Island Drive,Holiday Island,Carroll,Arkansas,72631,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/07/2012 09:08
1000695,Holland  Farmers Market,150 W. 8th Street,Holland,Ottawa,Michigan,49423,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,3/31/2014 22:38
1002261,Holland Farmers Market,"Municipal town parking lot, Route 16, next to fire dept",Holland,Erie,New York,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 20 2010  8:15AM
1000457,Hollidaysburg Farmers Market,On the Diamond,Hollidaysburg,Blair,Pennsylvania,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1008983,Hollister Certified Farmers' Market,5th & San Benito Street ,Hollister ,San Benito,California,95023,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,3/13/2014 16:10
1019302,Holly Farmers Market,Crapo Park,Holly,Oakland,Michigan,48442,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,10/09/2018 11:21
1018853,Holly Springs Farmers Market,300 West Ballentine Street,Holly Springs,Wake,North Carolina,27540,Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,10/24/2018 9:34
1000201,Holly Springs Farmers' Market,Memphis Street,Holly Springs,Marshall,Mississippi,38635,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/05/2012 09:59
1018493,Hollywood Farmers Market,NE Hancock St. between 44th and 45th Aves,Portland,Multnomah,Oregon,97213,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,6/30/2017 12:50
1000052,Hollywood Farmers' Market,1500 Ivar Ave. & Selma Ave,Los Angeles,Los Angeles,California,90028,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,06/10/2013 15:28
1003541,Hollywood Market @ Young Circle,1 Young Circle,Hollywood,Broward,Florida,33022,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  1 2010  2:44PM
1001880,Hollywood Media Farmers Market,1100 Block of Cole Ave.,Hollister,Los Angeles,California,95023,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007203,Holmen Farmers Market,Holmen Square (Skogen's IGA parking lot),Holmen,La Crosse,Wisconsin,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010013,Holmes City Farmers' Market,5670 CR 4 SW PO Box 32,Holmes City,Douglas,Minnesota,56341,N,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,4/23/2014 10:43
1000269,Holmes County Farmers Market,224 N. Clay Street,St. Millersburg,Holmes,Ohio,44654,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1000918,Holt Farmers Market,2150 Cedar Street,Holt,Ingham,Michigan,48842,Y,Y,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,6/29/2016 10:11
1005142,Holy Cross Hospital Farmers Market,1500 Forest Glen Road,Silver Spring,Montgomery,Maryland,20910,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1010052,Holy Hill Art & Farm Market,4958 Hwy 167,Hubertus,Washington,Wisconsin,53033,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,4/28/2014 13:01
1000941,Holy Trinity Farmers Market,525 W. Cook Rd.,Mansfield,Richland,Ohio,44907,Y,N,N,N,N,-,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,08/01/2015 15:32
1006902,Holyoke/Donahue Elementary School,210 Whiting Farms Road,Holyoke,Hampden,Massachusetts,1040,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1006970,Holyoke/Friday,330 Whitney Ave.,Holyoke,Hampden,Massachusetts,1040,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1010114,Home Grown Cow - Chicago,All Orders Placed Online and Delivered to Customers,Chicago,Cook,Illinois,,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,05/07/2014 01:21
1018458,Home Grown Farm Market,21078 Three Notch Road,Lexington Park ,St. Mary's,Maryland,20653,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,7/30/2018 7:52
1007786,Home Grown Market on the Square,321 West 2nd Avenue,Milan,Rock Island,Illinois,61264,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 14 2010 11:39AM
1009746,Home Improvement Vendor Day @ Corta Bella,22135 N Mission Dr,sun city west,Maricopa,Arizona,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/04/2014 09:02
1006943,Homer Farmers Market,109 East Leigh street (M-60),Homer,Calhoun,Michigan,49245,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,04/02/2014 09:00
1007267,Homer Farmers Market,Ocean Drive,Homer,Kenai Peninsula,Alaska,99603,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,7/26/2018 16:28
1005558,Homer Farmers Market,40 South Main Street,Homer,Cortland,New York,13077,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,5/21/2014 10:31
1005153,Homestead Farmer's Market,4125 V Street,Homestead,Iowa,Iowa,52236,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,04/08/2011 12:52
1009310,Homesteading Hut & Farmstand ,1131 Route 390,Cresco,Monroe,Pennsylvania,18326,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1007067,Hometown Farmers Market,Rural Delivery 1,Tamaqua,Schuylkill,Pennsylvania,18252,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1008589,Hometown Market,West and Walton Streets,Warrenton,Warren,Missouri,63383,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 17:14
1009663,Homewood Farmers Market,2020 Chestnut Rd,Homewood,Cook,Illinois,60430,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,3/19/2014 11:58
1000658,Homewood Farmers Market,"Homewood Ski Resort, Parking Lot of Hwy. 89",Homewood,Placer,California,96141,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
2000016,Honeybee Mobile Farmers Market,,,,Minnesota,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1007737,Honolulu Farmers Market,"Blaisdell Concert Hall Lawn, 777 Ward Avenue",Honolulu,Honolulu,Hawaii,96814,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 12 2010  5:42AM
1009059,Honor Farmers Market,10579 Main Street,Honor,Benzie,Michigan,49640,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/07/2014 11:47
1012076,Hood River Farmers Market,5th Street & Columbia Street,Hood River,Hood River,Oregon,OR,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,6/28/2016 15:25
1019819,Hoodland Farmers Market ,67212 E. HWY 26,Welches ,Clackamas,Oregon,97067,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,3/30/2020 14:35
1007714,Hooksett Farmers' Market,1292 Hooksett Road,Hooksett,Merrimack,New Hampshire,,N,N,N,N,N,-,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/22/2011 22:10
1004570,Hoopa Farmers Market,Hoopa Shopping Center,Hoopa,Humboldt,California,95546,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1008901,Hoosick Falls Farmers Market,80 Church Street,Hoosick Falls,Rensselaer,New York,12090,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 14:15
1019827,Hope & Main's Schoolyard Market,691 Main St,"Warren, RI",Bristol,Rhode Island,2885,Y,N,Y,Y,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,04/06/2020 11:22
1000813,Hope Community Market,415 Wellington Place,HOpe,Bonner,Idaho,83836,N,N,N,N,N,-,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/21/2011 11:20
1012555,Hope Farmers Market,Corner of 3rd and Elm Streets,Hope,Hempstead,Arkansas,71801,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 21:30
1016836,HOPE Farmers Market,412 Comal Street,Austin,Travis,Texas,78703,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,2/18/2017 12:36
1019781,Hope Street Farmers Market,1015 Hope St,Providence,Providence,Rhode Island,2906,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,03/04/2020 14:59
1009194,Hopedale Farmers' Market ,Hwy 22,Hopedale,Harrison,Ohio,43976,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1006983,Hopewell Community Farmers Market,Off Greenwood Ave.,Hopewell,Mercer County,New Jersey,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1000323,Hopkins Farmers Market,16 9th Ave S,Hopkins,Hennepin,Minnesota,55343,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,7/21/2016 11:59
1012041,Hopkins Farmers Winter Market,33 14th Avenue North,Hopkins,Hennepin,Minnesota,55343,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,7/27/2018 1:56
1004844,Hopkinsville-Christian County Downtown Farmers Market,110 West 9th Street,Hopkinsville,Christian,Kentucky,42240,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/26/2018 17:40
1008366,Hopkinton Farmers Market,Main Street and Ash Street,Hopkinton,Middlesex,Massachusetts,1748,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 16:43
1002648,Horicon Farmers Market,South Hubbard Street,Horicon,Dodge,Wisconsin,53032,N,Y,N,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/13/2014 13:40
1003321,Hornell Farmers Market - Broadway Mall,Broadway street,Hornell,Steuben,New York,14843,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,5/19/2014 11:03
1003322,Hornell Farmers Market - Broadway Park,Broadway Park (Off Main St),Hornell,Steuben,New York,,Y,N,N,N,N,-,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/19/2014 11:05
1003860,Horton Square Certified Farmers Market,225 Broadway,San Diego,San Diego,California,92101,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/26/2014 10:28
1005663,Hot Springs Farmers Market,215 Spring St,Hot Springs,Sanders,Montana,59845,N,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/15/2012 23:47
1019313,Hot Springs Farmers Market,c/o Rajni Lerman,Hot Springs,Fall River,South Dakota,57747,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,10/29/2018 22:12
1004433,Hotchkiss Farmers' Market,Creamery Arts Center,Hotchkiss,Delta,Colorado,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1002461,Houlton Community Market,Market Square,Houlton,Aroostook,Maine,4730,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/30/2016 12:15
1018073,Houston Farm & Art Market,16966 W Parks Highway,Houston ,Matanuska-Susitna,Alaska,99694,Y,N,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,6/18/2017 18:52
1008590,Houston's Home Grown,1604 Stolpe Road,Hermann,Gasconade,Missouri,65041,Y,N,N,N,N,-,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 17:20
1006496,Howard City DDA Farmer's Market,120 W. Edgerton Street,Howard City,Montcalm,Michigan,49329,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 25 2010  1:01PM
1001538,Howard County Farmers Market,110 South Washington Street,Nashville,Howard,Arkansas,71852,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,04/04/2011 15:49
1004857,Howard County Farmers Market - Miller Library Branch,9421 Frederick Rd.,Ellicott City,Howard,Maryland,21042,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:33
1005845,Howard County Farmers' Market  - Oakland Mills Village Center,5851 Robert Oliver Place,Columbia,Howard,Maryland,21045,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:24
1005846,Howard County Farmers' Market - East Columbia Library Branch,6600 Cradlerock Way,Columbia,Howard,Maryland,21045,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:29
1005844,Howard County Farmers' Market at Howard County General Hospital,Cedar Lane,Columbia,Howard,Maryland,21046,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:38
1005843,Howard County Farmers' Market-Glenwood Library Branch,2350 Route 97,Glenwood,Howard,Maryland,21790,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:44
1002088,Howard Park Community Farmers Market,3500 Block Woodbine Avenue,Baltimore,Baltimore City,Maryland,21207,N,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/23/2014 7:45
1000963,Howe Farmers Market,Town Park,Howe,Lagrange,Indiana,46746,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007739,Howell Farmers Market,State Street,Howell,Livingston,Michigan,48843,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/26/2012 14:22
1007740,Howell Farmers Market,123 E. Washington St.,Howell,Livingston,Michigan,48843,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/26/2012 14:22
1009418,Howland Farmers Market ,East Market Street,Howland,Trumbull,Ohio,44484,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1001081,Hoxie Farmers Market,Hwy. 63,Hoxie,Lawrence,Arkansas,72433,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1011085,Hoxie Farmers' Market,1308 Main Street,Hoxie,Sheridan,Kansas,67740,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,4/27/2015 13:58
1006033,Hub City Farmers Market,Bushman Street,Hattiesburg,Forrest,Mississippi,39401,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018200,Hub City Farmers' Market,498 Howard St.,Spartanburg,Spartanburg,South Carolina,29303,Y,Y,Y,Y,Y,-,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,01/09/2019 12:41
1008840,Hubbard Lake Farmers' Market,Hubbard Lake Road and Hubert Road,Hubbard Lake,Alpena,Michigan,49747,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,08/05/2014 18:25
1012804,hubbs farm & garden center ,29240 state road 46 ,sorrento,Lake,Florida,32776,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,Y,9/13/2016 16:21
1011312,Hudson Farmers Market,Main St. and Aurora St.,Hudson,Summit,Ohio,44236,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,07/09/2015 12:45
1005674,Hudson Farmers Market,Corner of Columbia and Sixth Streets,Hudson,Columbia,New York,12534,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,12/26/2018 11:16
1002800,Hudson Farmers Market on Carmichael,504 Frontage Road,Hudson,St. Croix,Wisconsin,54016,Y,Y,Y,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/24/2014 23:51
1012300,Hudsonville Farmers Market & Crafts,3302 Prospect Street,Hudsonville,Ottawa,Michigan,49426,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,07/07/2016 10:42
1006382,Hugo Farmers Market,604 South F St.,Hugo,Choctaw,Oklahoma,74743,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018152,Huguenot-Robious Farmers Market,2051 Huguenot Road,Richmond,Chesterfield,Virginia,23236,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,6/20/2017 13:38
1007610,Hull Farmers Market, Nantasket Ave. (Bay side) between Bay and Edgewater,Hull,Plymouth,Massachusetts,2045,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1002528,Humble Earth Farmers Market,4726 North Oak,Spokane,Spokane,Washington,99205,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018344,Humboldt Farmers Market,Sumner Ave. and Taft St.,Humboldt,Humboldt,Iowa,50548,Y,N,N,N,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/22/2017 13:00
1007840,Huning Street Farmers and Artisan Market,1020 E. Huning,Show Low,Navajo,Arizona,85901,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
